Tenant ID,Property,Account ID ,Environment,Resource ID,Region,Availability Zone,Instance Type - Current,Currency Code,Unit Price - Current,SPEND,Hours Running,CPU Max,Memory Max,GPU Max,GPU Memory Max,Min Instance Count,Max Instance Count,RECOMMENDATION,Instance Type - Recommended,Min Instances - Recommended,Max Instances - Recommended,Unit Price - Recommended,Sum of Savings,Savings Percent,RISK,Idle Time,VCPU - Current,VCPU - Recommended,Memory - Current,Memory - Recommended,CPU Ratio,Memory Ratio,App ID,Cluster Name,auto-scale group,Export Order,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-guardian-eks-10-20240603165253412700000003,us-west-2,us-west-2a,m6i.2xlarge,USD,$0.07,$124.00,"2,160",15,24,,,3,3,Autoscale,r6g.medium,3,4,$0.01,$105.26,85%,0,0,8,1,32,8,0,0,31266,og4016-guardian-eks-10,rubix-asg-og4016-guardian-eks-10-20240603165253412700000003,2354,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-hms-platform-eks-10-20240603194655734800000003,us-west-2,us-west-2c,m6i.2xlarge,USD,$0.07,$124.00,"2,160",13,40,,,3,3,Autoscale,x2gd.medium,2,4,$0.01,$94.36,76%,0,0,8,1,32,16,0,1,31266,og4016-hms-platform-eks-10,rubix-asg-og4016-hms-platform-eks-10-20240603194655734800000003,2401,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-irc-eks-10-20240603233003336200000003,us-west-2,us-west-2c,m6i.2xlarge,USD,$0.07,$165.00,"2,880",14,29,,,4,4,Autoscale,r6g.medium,5,5,$0.01,$134.17,81%,0,0,8,1,32,8,0,0,31266,og4016-irc-eks-10,rubix-asg-og4016-irc-eks-10-20240603233003336200000003,1909,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-jupyter-eks-10-20240606161007636000000003,us-west-2,us-west-2a,m6i.2xlarge,USD,$0.07,$125.00,"2,176",42,27,,,3,5,Autoscale,m6g.medium,5,10,$0.01,$96.27,77%,0,0,8,1,32,4,0,0,31266,og4016-jupyter-eks-10,rubix-asg-og4016-jupyter-eks-10-20240606161007636000000003,2390,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-kafka-10-eks-20240529195120775400000007,us-west-2,us-west-2b,r5n.4xlarge,USD,$0.20,$384.00,"2,160",17,8,,,3,3,Autoscale,r6g.medium,4,9,$0.01,$353.96,92%,0,0,16,1,128,8,0,0,31266,og4016-kafka-10-eks,rubix-asg-og4016-kafka-10-eks-20240529195120775400000007,711,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-kafka-10-eks-20240529195120775400000008,us-west-2,us-west-2c,r5n.4xlarge,USD,$0.20,$384.00,"2,160",20,9,,,3,3,Autoscale,r6g.medium,5,10,$0.01,$350.82,91%,0,0,16,1,128,8,0,0,31266,og4016-kafka-10-eks,rubix-asg-og4016-kafka-10-eks-20240529195120775400000008,725,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-kafka-10-eks-20240529195120776100000009,us-west-2,us-west-2a,r5n.4xlarge,USD,$0.20,$384.00,"2,160",20,8,,,3,3,Autoscale,r6g.medium,4,10,$0.01,$351.57,92%,0,0,16,1,128,8,0,0,31266,og4016-kafka-10-eks,rubix-asg-og4016-kafka-10-eks-20240529195120776100000009,723,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-kafka-11-eks-20241114064115440900000007,us-west-2,us-west-2a,r6i.2xlarge,USD,$0.09,$162.00,"2,160",11,11,,,3,3,Autoscale,r6g.medium,3,3,$0.01,$143.92,89%,0,0,8,1,64,8,0,0,31266,og4016-kafka-11-eks,rubix-asg-og4016-kafka-11-eks-20241114064115440900000007,1728,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-kafka-11-eks-20241114064115453700000008,us-west-2,us-west-2b,r6i.2xlarge,USD,$0.09,$162.00,"2,160",10,11,,,3,3,Autoscale,r6g.medium,3,3,$0.01,$143.92,89%,0,0,8,1,64,8,0,0,31266,og4016-kafka-11-eks,rubix-asg-og4016-kafka-11-eks-20241114064115453700000008,1727,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-kafka-11-eks-20241114064115458700000009,us-west-2,us-west-2c,r6i.2xlarge,USD,$0.09,$162.00,"2,160",11,14,,,3,3,Autoscale,x2gd.medium,2,3,$0.01,$140.44,86%,0,0,8,1,64,16,0,0,31266,og4016-kafka-11-eks,rubix-asg-og4016-kafka-11-eks-20241114064115458700000009,1829,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-mlflow-eks-01-20250528045101489200000003,us-west-2,us-west-2c,m5.4xlarge,USD,$0.13,$247.00,"2,160",5,6,,,3,3,Autoscale,x2gd.medium,1,3,$0.01,$235.33,95%,0,0,16,1,64,16,0,0,31266,og4016-mlflow-eks-01,rubix-asg-og4016-mlflow-eks-01-20250528045101489200000003,1016,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-privacy-service-eks-10-20241118084104755000000003,us-west-2,us-west-2a,m6i.xlarge,USD,$0.03,$62.00,"2,160",15,21,,,3,3,Autoscale,r6g.medium,2,2,$0.01,$49.55,80%,0,0,4,1,16,8,0,1,31266,og4016-privacy-service-eks-10,rubix-asg-og4016-privacy-service-eks-10-20241118084104755000000003,3214,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-s10-flink-10-20240629153235545400000003,us-west-2,us-west-2c,m5.12xlarge,USD,$0.39,"$2,743.00","7,926",14,58,,,10,23,Autoscale,x2gd.large,31,79,$0.03,"$2,016.02",73%,0,0,48,2,192,32,0,0,default,og4016-s10-flink-10,rubix-asg-og4016-s10-flink-10-20240629153235545400000003,105,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-s10-flink-10-20241203053414056400000004,us-west-2,us-west-2a,m7g.16xlarge,USD,$0.44,"$4,607.00","12,487",12,40,,,6,47,Autoscale,x2gd.large,6,97,$0.03,"$3,674.02",80%,0,0,64,2,256,32,0,0,default,og4016-s10-flink-10,rubix-asg-og4016-s10-flink-10-20241203053414056400000004,48,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-s10-flink-11-20240608155333598800000003,us-west-2,us-west-2c,m5.12xlarge,USD,$0.39,"$10,327.00","29,051",6,42,,,23,104,Autoscale,x2gd.medium,102,310,$0.01,"$8,676.41",84%,0,0,48,1,192,16,0,0,default,og4016-s10-flink-11,rubix-asg-og4016-s10-flink-11-20240608155333598800000003,17,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-s10-flink-11-20250212135109948300000004,us-west-2,us-west-2c,m7g.16xlarge,USD,$0.44,$982.00,"2,666",21,30,,,3,10,Autoscale,x2gd.large,2,32,$0.03,$851.99,87%,0,0,64,2,256,32,0,0,default,og4016-s10-flink-11,rubix-asg-og4016-s10-flink-11-20250212135109948300000004,259,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-s10-flink-12-20240629153416660900000003,us-west-2,us-west-2c,m5.12xlarge,USD,$0.39,"$3,713.00","10,800",18,28,,,15,15,Autoscale,x2gd.xlarge,10,33,$0.06,"$3,211.70",86%,0,0,48,4,192,64,0,0,default,og4016-s10-flink-12,rubix-asg-og4016-s10-flink-12-20240629153416660900000003,60,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-skate-eks-10-20240603212625788000000003,us-west-2,us-west-2b,m6i.2xlarge,USD,$0.07,$124.00,"2,160",27,24,,,3,3,Autoscale,r6g.medium,3,7,$0.01,$104.32,84%,0,0,8,1,32,8,0,0,spark,og4016-skate-eks-10,rubix-asg-og4016-skate-eks-10-20240603212625788000000003,2356,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-10-20240603212614802000000007,us-west-2,us-west-2c,r7g.4xlarge,USD,$0.15,$184.00,"1,442",7,6,,,2,4,Autoscale,r6g.medium,1,4,$0.01,$174.03,95%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-10,rubix-asg-og4016-spark-eks-10-20240603212614802000000007,1372,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-10-20240603212614802000000008,us-west-2,us-west-2a,r7g.4xlarge,USD,$0.15,$213.00,"1,665",10,5,,,1,21,Autoscale,r6g.medium,1,21,$0.01,$202.49,95%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-10,rubix-asg-og4016-spark-eks-10-20240603212614802000000008,1165,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-10-20240603212614802200000009,us-west-2,us-west-2b,r6i.4xlarge,USD,$0.17,$325.00,"2,168",9,4,,,3,7,Autoscale,m6g.medium,3,10,$0.01,$308.57,95%,0,0,16,1,128,4,0,0,spark,og4016-spark-eks-10,rubix-asg-og4016-spark-eks-10-20240603212614802200000009,780,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-10-20240613141941634800000005,us-west-2,us-west-2b,r6i.8xlarge,USD,$0.34,$433.00,"1,444",9,8,,,2,4,Autoscale,r6g.medium,1,7,$0.01,$406.61,94%,0,0,32,1,256,8,0,0,spark,og4016-spark-eks-10,rubix-asg-og4016-spark-eks-10-20240613141941634800000005,605,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-10-20240613141941635100000006,us-west-2,us-west-2a,r6i.4xlarge,USD,$0.17,"$1,103.00","10,346",42,63,,,1,46,Autoscale,r6g.medium,1,128,$0.01,$691.49,63%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-10,rubix-asg-og4016-spark-eks-10-20240613141941635100000006,220,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-11-20240606214635735100000007,us-west-2,us-west-2b,r7g.4xlarge,USD,$0.15,$269.00,"2,403",50,53,,,2,61,Autoscale,r6g.medium,1,206,$0.01,$228.88,85%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-11,rubix-asg-og4016-spark-eks-11-20240606214635735100000007,851,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-11-20240606214635740400000008,us-west-2,us-west-2c,r6i.4xlarge,USD,$0.17,$376.00,"2,475",9,3,,,3,8,Autoscale,m6g.medium,3,11,$0.01,$358.76,95%,0,0,16,1,128,4,0,0,spark,og4016-spark-eks-11,rubix-asg-og4016-spark-eks-11-20240606214635740400000008,713,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-11-20240606214635740700000009,us-west-2,us-west-2a,r7g.4xlarge,USD,$0.15,$184.00,"1,442",15,6,,,2,4,Autoscale,r6g.medium,1,5,$0.01,$171.12,93%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-11,rubix-asg-og4016-spark-eks-11-20240606214635740700000009,1414,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-11-20240820235252145000000005,us-west-2,us-west-2a,r6i.4xlarge,USD,$0.17,$359.00,"2,468",15,25,,,2,52,Autoscale,r6g.medium,2,117,$0.01,$331.87,92%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-11,rubix-asg-og4016-spark-eks-11-20240820235252145000000005,735,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-11-20240820235252145200000006,us-west-2,us-west-2c,r6i.8xlarge,USD,$0.34,$480.00,"1,584",6,4,,,2,4,Autoscale,m6g.medium,3,7,$0.01,$463.45,96%,0,0,32,1,256,4,0,0,spark,og4016-spark-eks-11,rubix-asg-og4016-spark-eks-11-20240820235252145200000006,521,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-2025020706165190200000000a,us-west-2,us-west-2a,r6i.8xlarge,USD,$0.34,$446.00,"1,500",10,7,,,2,8,Autoscale,r6g.medium,1,14,$0.01,$432.58,97%,0,0,32,1,256,8,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-2025020706165190200000000a,547,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-2025020706165191100000000b,us-west-2,us-west-2c,r6i.4xlarge,USD,$0.17,$550.00,"4,235",89,54,,,1,254,Autoscale,r6g.medium,1,337,$0.01,$468.57,85%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-2025020706165191100000000b,414,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-20240606214338742400000007,us-west-2,us-west-2a,r7g.4xlarge,USD,$0.15,$184.00,"1,442",28,10,,,2,4,Autoscale,r6g.medium,1,9,$0.01,$173.36,94%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-20240606214338742400000007,1397,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-20240606214338743100000008,us-west-2,us-west-2b,r7g.4xlarge,USD,$0.15,$248.00,"2,145",43,51,,,1,15,Autoscale,r6g.medium,1,60,$0.01,$206.59,83%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-20240606214338743100000008,1015,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-20240606214338743800000009,us-west-2,us-west-2c,r6i.4xlarge,USD,$0.17,$326.00,"2,182",11,3,,,3,7,Autoscale,r6g.medium,2,9,$0.01,$313.52,96%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-20240606214338743800000009,773,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-20250129140254426700000005,us-west-2,us-west-2a,r8g.4xlarge,USD,$0.16,$203.00,"1,448",6,4,,,2,4,Autoscale,r6g.medium,1,4,$0.01,$194.62,96%,0,0,16,1,128,8,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-20250129140254426700000005,1191,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-spark-eks-12-20250129140254427500000006,us-west-2,us-west-2c,r8g.4xlarge,USD,$0.16,$250.00,"1,913",8,6,,,2,17,Autoscale,m6g.medium,2,23,$0.01,$236.43,94%,0,7,16,1,128,4,0,0,spark,og4016-spark-eks-12,rubix-asg-og4016-spark-eks-12-20250129140254427500000006,898,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-superset-eks-10-20240606055557284000000003,us-west-2,us-west-2a,m6i.2xlarge,USD,$0.07,$124.00,"2,163",17,19,,,3,6,Autoscale,r6g.medium,2,8,$0.01,$108.45,88%,0,0,8,1,32,8,0,0,31266,og4016-superset-eks-10,rubix-asg-og4016-superset-eks-10-20240606055557284000000003,2274,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-surface-10-20240629150114790700000003,us-west-2,us-west-2b,m6i.2xlarge,USD,$0.07,$190.00,"3,355",19,15,,,4,5,Autoscale,r6g.medium,3,7,$0.01,$166.29,87%,0,0,8,1,32,8,0,0,default,og4016-surface-10,rubix-asg-og4016-surface-10-20240629150114790700000003,1435,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-trino-eks-10-20250421225150779500000008,us-west-2,us-west-2b,r7g.8xlarge,USD,$0.29,$368.00,"1,440",28,78,,,2,2,Autoscale,x2gd.xlarge,7,7,$0.06,$82.05,22%,0,31,32,4,256,64,0,0,31266,og4016-trino-eks-10,rubix-asg-og4016-trino-eks-10-20250421225150779500000008,2180,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-trino-eks-10-20250421225150795100000009,us-west-2,us-west-2c,r7g.8xlarge,USD,$0.29,$368.00,"1,440",93,79,,,2,2,Autoscale,x2gd.2xlarge,1,8,$0.11,$44.57,12%,0,5,32,8,256,128,0,1,31266,og4016-trino-eks-10,rubix-asg-og4016-trino-eks-10-20250421225150795100000009,2655,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-og4016-trino-eks-10-20250422205742285600000003,us-west-2,us-west-2a,r7g.16xlarge,USD,$0.58,$736.00,"1,440",4,65,,,2,2,Autoscale,x2gd.2xlarge,4,6,$0.11,$288.31,39%,0,61,64,8,512,128,0,0,31266,og4016-trino-eks-10,rubix-asg-og4016-trino-eks-10-20250422205742285600000003,745,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-requote365-arcadiamain-test-20240216175005249900000007,us-west-2,us-west-2a,r6i.4xlarge,USD,$0.17,$329.00,"2,139",23,21,,,2,9,Autoscale,x2gd.medium,2,26,$0.01,$283.15,86%,0,0,16,1,128,16,0,0,31266,requote365-arcadiamain-test,rubix-asg-requote365-arcadiamain-test-20240216175005249900000007,824,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-requote365-arcadiamain-test-20240216175005251200000008,us-west-2,us-west-2b,r6i.4xlarge,USD,$0.17,$327.00,"2,204",25,22,,,3,7,Autoscale,r6g.medium,6,22,$0.01,$273.15,84%,0,0,16,1,128,8,0,0,31266,requote365-arcadiamain-test,rubix-asg-requote365-arcadiamain-test-20240216175005251200000008,820,
AML,Arcadia,608086202345,test,608086202345:us-west-2:rubix-asg-requote365-arcadiamain-test-20240216175005252800000009,us-west-2,us-west-2c,r6i.4xlarge,USD,$0.17,$371.00,"2,467",36,20,,,3,9,Autoscale,r6g.medium,5,22,$0.01,$316.84,85%,0,0,16,1,128,8,0,0,31266,requote365-arcadiamain-test,rubix-asg-requote365-arcadiamain-test-20240216175005252800000009,764,
AML,Arcadia,942235266971,cscassini_prod,942235266971:us-east-1:rubix-asg-cassini-prod-east1-20211016085958043700000003,us-east-1,us-east-1a,m6i.4xlarge,USD,$0.13,$495.00,"4,326",18,33,,,6,12,Autoscale,x2gd.medium,3,18,$0.01,$423.91,86%,0,0,16,1,64,16,0,0,171817,cassini-prod-east1,rubix-asg-cassini-prod-east1-20211016085958043700000003,558,
AML,Arcadia,942235266971,cscassini_prod,942235266971:us-east-1:rubix-asg-cassini-prod-shared1-east1-20240314215408267400000003,us-east-1,us-east-1a,m6i.4xlarge,USD,$0.13,$330.00,"2,884",5,12,,,4,8,Autoscale,x2gd.medium,1,7,$0.01,$309.84,94%,0,0,16,1,64,16,0,0,171817,cassini-prod-shared1-east1,rubix-asg-cassini-prod-shared1-east1-20240314215408267400000003,779,
AML,Arcadia,942235266971,cscassini_prod,942235266971:us-west-2:rubix-asg-cassini-prod-shared1-west2-20240314214811631800000003,us-west-2,us-west-2a,m6i.4xlarge,USD,$0.13,$330.00,"2,884",3,12,,,4,8,Autoscale,x2gd.medium,1,5,$0.01,$309.90,94%,0,0,16,1,64,16,0,0,171817,cassini-prod-shared1-west2,rubix-asg-cassini-prod-shared1-west2-20240314214811631800000003,778,
AML,Arcadia,942235266971,cscassini_prod,942235266971:us-west-2:rubix-asg-cassini-prod-west2-20211016085956801100000003,us-west-2,us-west-2c,m6i.4xlarge,USD,$0.13,$495.00,"4,326",38,33,,,6,12,Autoscale,r6g.medium,6,37,$0.01,$403.95,82%,0,0,16,1,64,8,0,0,171817,cassini-prod-west2,rubix-asg-cassini-prod-west2-20211016085956801100000003,594,
AML,Athena,97555697989,dev,097555697989:us-west-2:rubix-asg-athenat-dev-usw2-cluster-20250107123109989500000005,us-west-2,us-west-2a,r6i.2xlarge,USD,$0.09,$54.00,723,10,3,,,1,4,Autoscale,c6g.medium,1,3,$0.01,$50.04,92%,0,0,8,1,64,2,0,0,2352,athenat-dev-usw2-cluster,rubix-asg-athenat-dev-usw2-cluster-20250107123109989500000005,3219,
AML,Athena,97555697989,dev,097555697989:us-west-2:rubix-asg-athenat-dev-usw2-cluster-20250107123109990500000006,us-west-2,us-west-2b,m6i.4xlarge,USD,$0.13,$165.00,"1,440",5,7,,,2,2,Autoscale,r6g.medium,1,2,$0.01,$155.26,94%,0,0,16,1,64,8,0,0,2352,athenat-dev-usw2-cluster,rubix-asg-athenat-dev-usw2-cluster-20250107123109990500000006,1618,
AML,Athena,145712528147,test,145712528147:us-east-1:rubix-asg-acm-regulated-uat-east-20221014015020619800000003,us-east-1,us-east-1b,(multiple),USD,$0.48,"$1,060.00","2,448",11,27,,,3,7,Autoscale,x2gd.large,4,17,$0.03,$897.86,85%,0,0,48,2,384,32,0,0,2631,acm-regulated-uat-east,rubix-asg-acm-regulated-uat-east-20221014015020619800000003,270,
AML,Athena,145712528147,test,145712528147:us-west-2:rubix-asg-acm-regulated-dev-west-20211210115524129300000003,us-west-2,us-west-2a,(multiple),USD,$0.34,$650.00,"2,135",26,35,,,3,8,Autoscale,x2gd.medium,4,25,$0.01,$536.55,83%,0,0,32,1,256,16,0,0,2631,acm-regulated-dev-west,rubix-asg-acm-regulated-dev-west-20211210115524129300000003,437,
AML,Athena,145712528147,test,145712528147:us-west-2:rubix-asg-acm-regulated-uat-west-20211210124041873400000003,us-west-2,us-west-2b,(multiple),USD,$0.51,$975.00,"2,141",14,37,,,3,7,Autoscale,x2gd.medium,7,27,$0.01,$767.32,79%,0,0,48,1,384,16,0,0,2631,acm-regulated-uat-west,rubix-asg-acm-regulated-uat-west-20211210124041873400000003,325,
AML,Athena,145712528147,test,145712528147:us-west-2:rubix-asg-acm-regulated-uat-west-20240608001014255400000004,us-west-2,us-west-2a,(multiple),USD,$0.49,$935.00,"2,131",11,51,,,3,6,Autoscale,x2gd.medium,3,21,$0.01,$846.57,91%,0,0,48,1,384,16,0,0,2631,acm-regulated-uat-west,rubix-asg-acm-regulated-uat-west-20240608001014255400000004,307,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_1,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$103.00,"1,344",96,61,,,1,3,Autoscale,r6g.large,3,12,$0.02,$23.62,23%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_1,3972,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_2,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,752",98,60,,,2,3,Autoscale,r6g.large,6,11,$0.02,$39.51,30%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_2,3233,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_3,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,734",48,59,,,1,3,Autoscale,x2gd.medium,3,12,$0.01,$64.54,49%,0,0,8,1,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_3,2940,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_4,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,752",100,61,,,2,3,Autoscale,r6g.large,7,12,$0.02,$19.83,15%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_4,3946,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_5,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,752",58,59,,,2,3,Autoscale,r6g.large,5,8,$0.02,$54.94,41%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_5,3047,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_6,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,752",44,59,,,2,3,Autoscale,x2gd.medium,5,11,$0.01,$67.07,51%,0,0,8,1,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_6,2813,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_7,us-east-1,us-east-1b,r6i.2xlarge,USD,$0.09,$133.00,"1,752",73,59,,,2,3,Autoscale,r6g.large,5,9,$0.02,$54.09,41%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_7,3060,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_8,us-east-1,us-east-1c,r6i.2xlarge,USD,$0.09,$133.00,"1,710",87,60,,,1,3,Autoscale,r6g.large,3,11,$0.02,$56.18,42%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_8,3075,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_9,us-east-1,us-east-1c,r6i.2xlarge,USD,$0.09,$133.00,"1,734",99,61,,,1,3,Autoscale,r6g.large,3,12,$0.02,$41.69,31%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_9,3220,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_10,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,752",89,60,,,2,3,Autoscale,r6g.large,5,11,$0.02,$42.11,32%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_10,3197,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_11,us-east-1,us-east-1c,r6i.2xlarge,USD,$0.09,$133.00,"1,752",96,61,,,2,3,Autoscale,r6g.large,5,11,$0.02,$47.24,36%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_11,3145,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_12,us-east-1,us-east-1b,r6i.2xlarge,USD,$0.09,$133.00,"1,752",38,59,,,2,3,Autoscale,x2gd.medium,5,10,$0.01,$68.10,51%,0,0,8,1,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_12,2806,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_13,us-east-1,us-east-1c,r6i.2xlarge,USD,$0.09,$133.00,"1,752",82,60,,,2,3,Autoscale,r6g.large,5,10,$0.02,$50.84,38%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_13,3099,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_14,us-east-1,us-east-1c,r6i.2xlarge,USD,$0.09,$133.00,"1,734",66,59,,,1,3,Autoscale,r6g.large,3,8,$0.02,$55.47,42%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_14,3062,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_15,us-east-1,us-east-1b,r6i.2xlarge,USD,$0.09,$649.00,"8,640",87,61,,,12,12,Autoscale,x2gd.large,15,42,$0.03,$287.98,44%,0,0,8,2,64,32,0,1,2352,,athena-iteast1-live-container-hostgroup_15,755,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-container-hostgroup_16,us-east-1,us-east-1a,r6i.2xlarge,USD,$0.09,$133.00,"1,752",57,61,,,2,3,Autoscale,r6g.large,5,8,$0.02,$54.93,41%,0,0,8,2,64,16,0,0,2352,,athena-iteast1-live-container-hostgroup_16,3046,
AML,Athena,153800733580,it,153800733580:us-east-1:athena-iteast1-live-solr_service-cosmo9-hostgroup_1,us-east-1,us-east-1c,m6g.large,USD,$0.01,$25.00,"2,160",40,40,,,3,3,Autoscale,r6g.medium,1,3,$0.01,$13.45,54%,0,0,2,1,8,8,1,1,2352,,athena-iteast1-live-solr_service-cosmo9-hostgroup_1,4835,
